 * Serving Flask app "app" (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
127.0.0.1 - - [05/Jul/2019 20:42:13] "GET /clean HTTP/1.0" 200 -
127.0.0.1 - - [05/Jul/2019 20:42:35] "GET /clean HTTP/1.0" 200 -
127.0.0.1 - - [05/Jul/2019 20:42:35] "GET /favicon.ico HTTP/1.0" 404 -
app.py:194: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['history'].count()
127.0.0.1 - - [05/Jul/2019 20:42:53] "GET /getQueryHistory?index=1&pageSize=15&type=0 HTTP/1.0" 200 -
127.0.0.1 - - [05/Jul/2019 20:42:56] "GET /ad HTTP/1.0" 200 -
127.0.0.1 - - [05/Jul/2019 20:42:56] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
app.py:82: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['auth_code'].count()
127.0.0.1 - - [05/Jul/2019 20:42:56] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
app.py:175: DeprecationWarning: count is deprecated. Use Collection.count_documents instead.
  data['todayCount'] = db['history'].find({'time': {'$gte': ctime}}).count()
app.py:176: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  data['totalCount'] = db['history'].count()
app.py:82: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['auth_code'].count()
127.0.0.1 - - [03/Sep/2019 11:03:55] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:04:53] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:05:09] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:05:20] "GET /createCode?name=澳门钱包&phone=18312340242&count=81 HTTP/1.0" 200 -
app.py:82: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['auth_code'].count()
127.0.0.1 - - [03/Sep/2019 11:05:20] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:05:40] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:05:58] "POST /api/v1/history HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:05:58] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:06:13] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:06:14] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
app.py:175: DeprecationWarning: count is deprecated. Use Collection.count_documents instead.
  data['todayCount'] = db['history'].find({'time': {'$gte': ctime}}).count()
app.py:176: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  data['totalCount'] = db['history'].count()
127.0.0.1 - - [03/Sep/2019 11:08:04] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:08:06] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:08:07] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:08:07] "GET /getQueryCount HTTP/1.0" 200 -
app.py:194: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['history'].count()
127.0.0.1 - - [03/Sep/2019 11:08:08] "GET /getQueryHistory?index=1&pageSize=15&type=0 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:13:46] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:13:46] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:14:06] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:14:32] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:14:33] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:16:11] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:16:13] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:16:16] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:16:43] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:19:37] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:19:37] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:19:46] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:19:46] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:19:50] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:19:50] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:20:21] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:20:23] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:20:32] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:23:34] "GET /createCode?name=小霸王&phone=18671414455&count=300 HTTP/1.0" 200 -
app.py:82: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['auth_code'].count()
127.0.0.1 - - [03/Sep/2019 11:23:34] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:24:33] "GET /createCode?name=米口袋&phone=17058424660&count=26 HTTP/1.0" 200 -
app.py:82: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['auth_code'].count()
127.0.0.1 - - [03/Sep/2019 11:24:33] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:27:26] "GET /createCode?name=想你分期&phone=17779467337&count=62 HTTP/1.0" 200 -
app.py:82: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['auth_code'].count()
127.0.0.1 - - [03/Sep/2019 11:27:26] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:28:45] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:28:48] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:29:30] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:29:30] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:30:14] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:30:14] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:30:41] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:30:42] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:38:02] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:38:03] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:38:49] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:39:35] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:40:23] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:40:24] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:41:21] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:41:46] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:41:47] "GET /api/v1/ad HTTP/1.0" 200 -
app.py:175: DeprecationWarning: count is deprecated. Use Collection.count_documents instead.
  data['todayCount'] = db['history'].find({'time': {'$gte': ctime}}).count()
app.py:176: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  data['totalCount'] = db['history'].count()
127.0.0.1 - - [03/Sep/2019 11:43:25] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:43:26] "GET /getQueryCount HTTP/1.0" 200 -
app.py:194: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['history'].count()
127.0.0.1 - - [03/Sep/2019 11:43:27] "GET /getQueryHistory?index=1&pageSize=15&type=0 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:43:55] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:43:55] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:44:43] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:47:48] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:47:49] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:54:34] "GET / HTTP/1.0" 404 -
127.0.0.1 - - [03/Sep/2019 11:54:34] "GET /explicit_not_exist_path HTTP/1.0" 404 -
127.0.0.1 - - [03/Sep/2019 11:54:34] "GET /index.html HTTP/1.0" 404 -
127.0.0.1 - - [03/Sep/2019 11:54:34] "GET /index.php HTTP/1.0" 404 -
127.0.0.1 - - [03/Sep/2019 11:54:34] "GET /index.jsp HTTP/1.0" 404 -
127.0.0.1 - - [03/Sep/2019 11:54:34] "GET /admin/ HTTP/1.0" 404 -
127.0.0.1 - - [03/Sep/2019 11:55:11] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:55:48] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:55:49] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:56:21] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:56:53] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:58:39] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:58:40] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:58:49] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:59:13] "POST /api/v1/history HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:59:25] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 11:59:59] "GET /createCode?name=旺旺雪饼&phone=13738772778&count=73 HTTP/1.0" 200 -
app.py:82: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['auth_code'].count()
127.0.0.1 - - [03/Sep/2019 11:59:59] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:02:48] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:02:49] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:03:35] "GET /createCode?name=小简分期&phone=17757776392&count=57 HTTP/1.0" 200 -
app.py:82: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['auth_code'].count()
127.0.0.1 - - [03/Sep/2019 12:03:36] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:04:57] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:04:57] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:05:03] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:05:54] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:06:19] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:06:20] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:11] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:20] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:20] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:37] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:37] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:55] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:55] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:57] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:58] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:58] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:07:59] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:08:02] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:08:02] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:08:11] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:08:12] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:08:14] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:08:14] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:08:38] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:08:39] "GET /api/v1/ad HTTP/1.0" 200 -
app.py:175: DeprecationWarning: count is deprecated. Use Collection.count_documents instead.
  data['todayCount'] = db['history'].find({'time': {'$gte': ctime}}).count()
app.py:176: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  data['totalCount'] = db['history'].count()
127.0.0.1 - - [03/Sep/2019 12:10:20] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:10:28] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:11:13] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:11:36] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:11:36] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:12:01] "GET /ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:12:01] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
app.py:194: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['history'].count()
127.0.0.1 - - [03/Sep/2019 12:12:03] "GET /getQueryHistory?index=1&pageSize=15&type=0 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:13:25] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:13:40] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:13:40] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:15:07] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:15:07] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:15:08] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:15:09] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:15:09] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:15:09] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:15:10] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:15:11] "GET /getQueryHistory?index=1&pageSize=15&type=0 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:16:08] "GET /createCode?name=金点点&phone=17621437392&count=124 HTTP/1.0" 200 -
app.py:82: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['auth_code'].count()
127.0.0.1 - - [03/Sep/2019 12:16:08] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:16:38] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:16:39] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:25:13] "GET /createCode?name=99信用&phone=13175199540&count=100 HTTP/1.0" 200 -
app.py:82: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['auth_code'].count()
127.0.0.1 - - [03/Sep/2019 12:25:13] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:27:58] "GET /api/v1/ad HTTP/1.0" 200 -
app.py:175: DeprecationWarning: count is deprecated. Use Collection.count_documents instead.
  data['todayCount'] = db['history'].find({'time': {'$gte': ctime}}).count()
app.py:176: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  data['totalCount'] = db['history'].count()
127.0.0.1 - - [03/Sep/2019 12:29:05] "GET /getQueryCount HTTP/1.0" 200 -
app.py:196: DeprecationWarning: count is deprecated. Use Collection.count_documents instead.
  total = db['history'].find({'time': {'$gte': ctime}}).count()
127.0.0.1 - - [03/Sep/2019 12:29:08] "GET /getQueryHistory?index=1&pageSize=15&type=1 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:29:11] "GET /ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:29:12] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:29:29] "GET /login?username=admin&password=94722dcb79fa2213600f59d823a5b919 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:31:31] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:31:48] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:31:49] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:31:50] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:31:51] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:31:51] "GET /getQueryCount HTTP/1.0" 200 -
app.py:194: DeprecationWarning: count is deprecated. Use estimated_document_count or count_documents instead. Please note that $where must be replaced by $expr, $near must be replaced by $geoWithin with $center, and $nearSphere must be replaced by $geoWithin with $centerSphere
  total = db['history'].count()
127.0.0.1 - - [03/Sep/2019 12:31:55] "GET /getQueryHistory?index=1&pageSize=15&type=0 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:34:36] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:34:36] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:34:54] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:34:58] "GET /getQueryCount HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:34:59] "GET /getQueryHistory?index=1&pageSize=15&type=0 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:35:04] "GET /getQueryHistory?index=1&pageSize=15&type=1 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:35:06] "GET /getQueryHistory?index=1&pageSize=15&type=0 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:35:13] "GET /getQueryHistory?index=1&pageSize=15&type=1 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:35:20] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:35:21] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:36:37] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:36:48] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:36:57] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:36:58] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:37:29] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:37:29] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:37:35] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:37:36] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:37:45] "POST /api/v1/history HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:37:49] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:37:50] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:38:01] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:38:01] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:38:04] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:38:08] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:38:08] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:38:18] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:38:34] "GET / HTTP/1.0" 404 -
127.0.0.1 - - [03/Sep/2019 12:38:34] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:38:42] "GET / HTTP/1.0" 404 -
127.0.0.1 - - [03/Sep/2019 12:38:46] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:38:55] "POST /api/v1/history HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:16] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:17] "GET /static/upload/timg.jpeg HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:26] "GET /codeList?index=2&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:30] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:38] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:38] "GET /codeList?index=1&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:40] "GET /codeList?index=2&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:41] "GET /codeList?index=3&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:44] "GET /codeList?index=4&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:46] "GET /codeList?index=3&pageSize=15 HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:48] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:48] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:50] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:39:54] "POST /api/v1/history HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:40:16] "POST /api/v1/search HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:40:17] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:40:47] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:40:52] "POST /api/v1/history HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:40:52] "GET /api/v1/ad HTTP/1.0" 200 -
127.0.0.1 - - [03/Sep/2019 12:40:56] "GET /api/v1/ad HTTP/1.0" 200 -
